exp_id,article_id,user,time,page_id,sentence_id,word,need_prediction,sentence_understand,mind_wandering,total_dwell_time_of_sentence,saccade_times_of_sentence,forward_times_of_sentence,backward_times_of_sentence,horizontal_saccade_proportion,saccade_velocity,saccade_duration,total_dwell_time_of_sentence_div_syllable,saccade_times_of_sentence_div_syllable,forward_times_of_sentence_div_syllable,backward_times_of_sentence_div_syllable,horizontal_saccade_proportion_div_syllable,saccade_velocity_div_syllable,saccade_duration_div_syllable,total_dwell_time_of_sentence_div_log,saccade_times_of_sentence_div_log,forward_times_of_sentence_div_log,backward_times_of_sentence_div_log,horizontal_saccade_proportion_div_log,saccade_velocity_div_log,saccade_duration_div_log,length
1158,45,ln,0,1984,1,"According to this model, psychological states (“believing that p,” “desiring that p,” “considering whether p,” and so on) are simply “computational states” of the brain",0,0,1,8906,22,17,5,0.9545454545454546,0.8634442209523094,4731,202.4090909090909,0.5,0.38636363636363635,0.11363636363636363,0.02169421487603306,0.019623732294370668,107.52272727272727,226.69419595885427,0.5599901539518071,0.43271966441730547,0.12727048953450162,0.024297093456586673,0.02197819373726736,120.42333719754542,144
1158,45,ln,0,1984,2,The proper way to think of the brain is as a digital computer,0,1,1,2019,3,3,0,1.0,0.6531683208799732,683,112.16666666666667,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,0.03628712893777629,37.94444444444444,133.66954790409946,0.19861745602392195,0.19861745602392195,0.0,0.06620581867464065,0.04324354341619901,45.21857415477956,49
1158,45,ln,0,1984,3,"Our psychology is to be described as the software of this computer, its “functional Organization”",0,1,1,4262,9,9,0,0.8888888888888888,0.7257992203369267,2549,152.21428571428572,0.32142857142857145,0.32142857142857145,0.0,0.031746031746031744,0.02592140072631881,91.03571428571429,194.72579518749026,0.4111994736479147,0.4111994736479147,0.0,0.0406122936936212,0.033160917486290124,116.4608287031705,83
1158,45,ln,0,1984,4,"According to the version of functionalism that I originally proposed, mental states can be defined in terms of Turing machine states and loadings of the memory (the paper tape of the Turing machine)",0,1,1,8786,19,15,4,0.8947368421052632,0.6872619907025032,6517,165.77358490566039,0.3584905660377358,0.2830188679245283,0.07547169811320754,0.016881827209533268,0.012967207371745343,122.9622641509434,184.06936980317994,0.3980557735329409,0.3142545580523218,0.08380121548061914,0.018745008725927964,0.014398347543624934,136.53313032179872,166
1158,45,ln,0,1984,5,"The upshot of our discussion for the philosophy of mind is that propositional attitudes, as philosophers call them, that is, such things as believing that snow is white and feeling certain that the cat is on the mat, are not “states” of the human brain and nervous system considered in isolation from the social and nonhuman environment",0,0,1,19198,43,34,9,0.9302325581395349,0.8662758650183056,9894,223.2325581395349,0.5,0.3953488372093023,0.10465116279069768,0.01081665765278529,0.01007297517463146,115.04651162790698,234.3290077293962,0.5248540125202644,0.4150008471090463,0.10985316541121813,0.011354332342244769,0.010573682876844665,120.76524650873247,280
1158,45,ln,0,1984,6,"A fortiori, they are not “functional states”, that is, states definable in terms of parameters which would enter into a software description of the organism",0,1,1,7349,19,16,3,0.9473684210526315,0.6295444011073583,4922,183.725,0.475,0.4,0.075,0.023684210526315787,0.01573861002768396,123.05,200.8283763787131,0.519218825853252,0.43723690598168585,0.0819819198715661,0.02588902732786298,0.017203752882392172,134.5050032026161,132
1158,45,ln,0,1984,7,"Functionalism, construed as the thesis that propositional attitudes are just computational states of the brain, cannot be correct",0,1,1,6151,13,11,2,0.9230769230769231,0.8833697599952033,3156,180.91176470588235,0.38235294117647056,0.3235294117647059,0.058823529411764705,0.027149321266968326,0.025981463529270686,92.82352941176471,209.0454709000777,0.4418128957406942,0.3738416810113567,0.06797121472933758,0.03137132987507888,0.03002185782101868,107.25857684289468,112
1158,45,ln,0,1984,8,One way of trying to meet this objection was discussed in an earlier chapter,0,1,1,3960,12,8,4,0.9166666666666666,0.6431798580956855,3868,188.57142857142858,0.5714285714285714,0.38095238095238093,0.19047619047619047,0.04365079365079365,0.030627612290270737,184.1904761904762,209.31291034836133,0.6342815465101859,0.42285436434012386,0.21142718217006193,0.048452062580639194,0.03399642625642777,204.4500851584499,63
1158,45,ln,0,1984,9,"This is to say, “Yes, but a component of meaning, call it ‘content,’ and a similar component of the propositional attitudes is ‘in the head,’ and this component could be a computational state of the brain in the case of each ‘meaning’ and each ‘propositional attitude’”",0,0,1,11108,33,26,7,0.9393939393939394,0.7397697939810103,9049,156.45070422535213,0.4647887323943662,0.36619718309859156,0.09859154929577464,0.013230900554844218,0.010419292872971976,127.45070422535211,178.7629520915161,0.5310746686190161,0.4184224661846794,0.11265220243433675,0.01511782803231359,0.01190524236947948,145.62711140404474,224
1158,45,ln,0,1984,10,"Certainly, one must be in an appropriate physical state, an appropriate computational state, and so on, to believe that there is a cat on the mat, but not in the sense that there is one physical state or one computational state that one must be in to believe that there is a cat on the mat",0,1,1,10870,25,21,4,0.92,0.8327416241365009,7426,139.35897435897436,0.32051282051282054,0.2692307692307692,0.05128205128205128,0.011794871794871795,0.010676174668416678,95.2051282051282,155.96726537559468,0.35871036194938977,0.3013167040374874,0.05739365791190237,0.013200541319737543,0.011948521976173077,106.55132591344673,234
1158,45,ln,0,1985,0,It was an insight of functionalism to point out that the different physical states one might be in while believing that a cat is on the mat need not have anything “in common” that can be specified in physical or chemical terms,0,1,1,12554,27,25,2,0.9259259259259259,-0.18555316763347235,-25660,209.23333333333332,0.45,0.4166666666666667,0.03333333333333333,0.0154320987654321,-0.003092552793891206,-427.6666666666667,227.68353852218445,0.48968102119635015,0.4534083529595835,0.03627266823676668,0.016792901961466055,-0.0033652542449250475,-465.37833347771647,185
1158,45,ln,0,1985,1,"Just as this was an insight, so the upshot of our discussion here was that the different computational states one might be in while believing that a cat is on the mat need not have anything “in common” that can be specified in computational terms",0,1,1,4817,12,11,1,0.8333333333333334,0.40762248077839824,7535,74.1076923076923,0.18461538461538463,0.16923076923076924,0.015384615384615385,0.012820512820512822,0.0062711150888984345,115.92307692307692,80.62470153565378,0.20085040864186118,0.18411287458837275,0.016737534053488434,0.013947945044573695,0.0068225951529958745,126.11731909303533,202
1183,47,qxy,0,2019,0,The end of an investigation like the one just completed is an appropriate time to reexamine the reasons for undertaking the investigation in the first place; for no philosophical investigation looks quite the same at the end as it did when one started,0,0,1,19611,46,42,4,0.8913043478260869,-0.10137239308373204,-113307,276.2112676056338,0.647887323943662,0.5915492957746479,0.056338028169014086,0.012553582363747703,-0.001427780184277916,-1595.8732394366198,331.23641877189607,0.7769555485955443,0.7093941965437579,0.06756135205178647,0.015054431707191548,-0.001712213984365526,-1913.793529232942,209
1183,47,qxy,0,2019,1,My reasons for undertaking this project were many,0,0,1,3738,10,10,0,1.0,0.8451397763731539,1504,311.5,0.8333333333333334,0.8333333333333334,0.0,0.08333333333333333,0.07042831469776283,125.33333333333333,305.38322182130395,0.8169695607846548,0.8169695607846548,0.0,0.08169695607846547,0.06904534719052169,122.87222194201208,42
1183,47,qxy,0,2019,2,"Some readers of the preceding pages have expressed surprise at what they called my “realist tone”; as though, by reacting to “mentalist” and “functionalist” proposals in the way that I have, I was renouncing my supposed “antirealism”",0,0,1,13571,35,35,0,0.8857142857142857,1.0160388753899494,9455,230.01694915254237,0.5932203389830508,0.5932203389830508,0.0,0.015012106537530266,0.017220997887965245,160.25423728813558,253.44163327505635,0.6536332742338054,0.6536332742338054,0.0,0.016540923674488135,0.018974766196284742,176.57436022516086,197
1183,47,qxy,0,2019,3,Others have asked me to explain where the present inquiry “fits in” to my ongoing project of developing a third way (“internal realism”) between classical realism and antirealism,0,0,1,9700,28,27,1,0.8214285714285714,0.9601742306332877,10485,202.08333333333334,0.5833333333333334,0.5625,0.020833333333333332,0.017113095238095236,0.02000362980486016,218.4375,228.2628135125071,0.6589029668402266,0.6353707180245043,0.02353224881572238,0.01933006152720053,0.02259505890170733,246.7356288328492,151
1183,47,qxy,0,2019,4,In this closing chapter I want to respond to these requests and reactions,0,1,1,3003,9,8,1,0.8888888888888888,1.3310798286271377,1806,158.05263157894737,0.47368421052631576,0.42105263157894735,0.05263157894736842,0.04678362573099415,0.07005683308563883,95.05263157894737,169.90601728686417,0.5092088430175749,0.4526300826822888,0.0565787603352861,0.0502922314091432,0.07531084661102852,102.1812411655267,61
1183,47,qxy,0,2019,5,Let me begin by admitting that I have long felt an approach or avoidance conflict where “metaphysical realism” is concerned,0,1,0,4806,17,16,1,0.8823529411764706,0.7434582132543489,6224,150.1875,0.53125,0.5,0.03125,0.027573529411764705,0.023233069164198403,194.5,167.32032085341146,0.5918529867890127,0.5570381052131884,0.034814881575824276,0.030719013155139065,0.025883409651024064,216.68782292793028,104
1183,47,qxy,0,2019,6,"In various places I have described metaphysical realism as a bundle of intimately associated philosophical ideas about truth: the ideas that truth is a matter of Correspondence and that it exhibits Independence (of what humans do or could find out), Bivalence, and Uniqueness (there cannot be more than one complete and true description of Reality); but I do not think that this characterization caught the appeal of metaphysical realism to me, which was, of course, a grave defect",0,1,0,10327,28,27,1,0.8571428571428571,0.9059479629819571,10370,80.6796875,0.21875,0.2109375,0.0078125,0.006696428571428571,0.00707771846079654,81.015625,92.43770498544484,0.25062997381547936,0.2416789033220694,0.008951070493409978,0.007672346137208552,0.008109204080012672,92.82260101666147,404
1183,47,qxy,0,2019,7,What I used to find seductive about metaphysical realism is the idea that the way to solve philosophical problems is to construct a much more better scientific picture of the world,0,1,0,2308,8,7,1,0.875,0.7376139832694594,4753,48.083333333333336,0.16666666666666666,0.14583333333333334,0.020833333333333332,0.018229166666666668,0.015366957984780404,99.02083333333333,54.18397724300683,0.18781274607628018,0.16433615281674516,0.023476593259535022,0.020542019102093145,0.017316663467762568,111.58424776256996,150
1183,47,qxy,0,2020,0,"That idea retains the ancient principle that Being is prior to Knowledge, while giving it a distinctively modem twist: all philosophers must be a good “futurist”, anticipate for us how science will solve our philosophical problems",0,1,1,7294,18,17,1,0.8333333333333334,-0.09976891568372172,-56149,123.62711864406779,0.3050847457627119,0.288135593220339,0.01694915254237288,0.014124293785310734,-0.0016909985709105376,-951.6779661016949,135.98177913454484,0.3355733513054301,0.3169303873440173,0.018642963961412785,0.01553580330117732,-0.0018599882995608546,-1046.7837834693664,195
1183,47,qxy,0,2020,1,From this idea I was led naturally to the thought that science should be understood “without philosophical reinterpretation”,0,1,1,3567,9,9,0,0.8888888888888888,1.0991588297277644,2098,111.46875,0.28125,0.28125,0.0,0.027777777777777776,0.034348713428992636,65.5625,127.90308836005714,0.3227159504458969,0.3227159504458969,0.0,0.03187318029095278,0.039412898491843915,75.2286737817213,107
1183,47,qxy,0,2020,2,"In such an outlook, Independence, Uniqueness, Bivalence, and Correspondence are regulative ideas that the final scientific image is expected to live up to, as well as metaphysical assumptions that guarantee that such a final scientific resolution of all philosophical problems must be possible",0,1,1,4649,15,15,0,0.8666666666666667,1.0715479133691863,5465,56.01204819277108,0.18072289156626506,0.18072289156626506,0.0,0.010441767068273093,0.012910215823725136,65.8433734939759,70.08148772210811,0.2261179427471761,0.2261179427471761,0.0,0.013064592247614618,0.016153080648404643,82.38230380755448,251
1183,47,qxy,0,2020,3,"To fully understand the appeal of scientific realism, one does not necessarily have to know anything about science, Bernard Williams’s Ethics and the Limits of Philosophy, for example, exhibits an enthusiasm for scientific realism (“the absolute conception of the world”) coupled with complete innocence of actual scientific knowledge",0,1,0,5655,17,15,2,0.8235294117647058,0.9382768884632519,6659,61.46739130434783,0.18478260869565216,0.16304347826086957,0.021739130434782608,0.008951406649616368,0.010198661831122302,72.3804347826087,71.7370813170662,0.21565524003362077,0.19028403532378305,0.02537120470983774,0.010446966645227304,0.011902607505855377,84.47342608140475,287
1183,47,qxy,0,2020,4,"But for someone like me who has mastered a certain amount of mathematics and physics, the situation is quite different",0,1,1,2304,5,5,0,0.8,0.6368714490788802,3046,74.3225806451613,0.16129032258064516,0.16129032258064516,0.0,0.025806451612903226,0.0205442402928671,98.25806451612904,81.40866723917755,0.17666811466835403,0.17666811466835403,0.0,0.028266898346936648,0.02250297563897368,107.62621545596127,99
1183,47,qxy,0,2020,5,I know what a real scientific theory looks like; and the attractiveness of scientific realism is counterbalanced by an unwillingness to accept vague talk about what science can achieve as a substitute for at least a plausible sketch of a genuine scientific theory with real explanatory power,0,1,1,5571,17,16,1,0.8235294117647058,0.6730694954326715,8971,66.32142857142857,0.20238095238095238,0.19047619047619047,0.011904761904761904,0.00980392156862745,0.008012732088484183,106.79761904761905,84.44938326445835,0.25769871037440173,0.24253996270531927,0.015158747669082455,0.012483674551009079,0.010202890645020512,135.9891253393387,245
1183,47,qxy,0,2020,6,Hence what I described as my “approach or avoidance” conflict,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
1792,39,qxy,0,2639,0,Senior Iranian figures have expressed concern over the death in custody last week of a young woman arrested for allegedly violating the official female dress code,0,1,1,11118,16,13,3,0.8125,-0.03000747873206824,-157039,252.6818181818182,0.36363636363636365,0.29545454545454547,0.06818181818181818,0.018465909090909092,-0.0006819881530015509,-3569.068181818182,276.7801125150007,0.3983164058499741,0.32363207975310393,0.07468432609687015,0.020227004984568996,-0.0007470294423235599,-3909.45062864213,137
1792,39,qxy,0,2639,1,The speaker of parliament said the Domestic Affairs Committee should probe the methods used by the morality police in order to prevent any repetition of Mahsa Amini’s death,0,0,1,15171,32,29,3,0.90625,1.1467132693279596,6543,322.78723404255317,0.6808510638297872,0.6170212765957447,0.06382978723404255,0.01928191489361702,0.024398154666552332,139.2127659574468,357.4400149083969,0.7539437398371037,0.6832615142273752,0.07068222560972848,0.021351922319605476,0.027017415337436058,154.1579340548178,145
1792,39,qxy,0,2639,2,A court in the English city of Leicester has jailed a man for ten months for his part in recent clashes between groups of Hindus and Muslims,0,0,1,14002,30,27,3,0.9666666666666667,1.0415651016532403,5101,411.8235294117647,0.8823529411764706,0.7941176470588235,0.08823529411764706,0.028431372549019607,0.03063426769568354,150.02941176470588,401.39693488224003,0.860013429971947,0.7740120869747523,0.0860013429971947,0.027711543854651625,0.029858665853729427,146.2309502095634,114
1792,39,qxy,0,2639,3,"47 have been arrested in relation to the unrest, which reportedly started after an India-Pakistan cricket match",0,0,1,11243,23,18,5,0.9565217391304348,0.9226222812886685,4871,351.34375,0.71875,0.5625,0.15625,0.029891304347826088,0.02883194629027089,152.21875,425.70416478163554,0.8708703895737452,0.6815507396664093,0.1893196499073359,0.036217672156186,0.03493410545805566,184.43520293972665,95
1792,39,qxy,0,2639,4,25 police officers have been injured in the disorder,0,1,0,2922,7,6,1,0.8571428571428571,1.3267804868373176,1438,194.8,0.4666666666666667,0.4,0.06666666666666667,0.05714285714285714,0.08845203245582117,95.86666666666666,222.13694093521545,0.5321555737667721,0.45613334894294755,0.07602222482382459,0.06516190699184965,0.10086480446221001,109.31995929665976,44
1792,39,qxy,0,2639,5,Leicestershire’s acting police chief Rob Nixon said social media was being used to stoke division,0,1,1,6520,12,10,2,0.9166666666666666,0.8851826099896888,3085,260.8,0.48,0.4,0.08,0.03666666666666667,0.03540730439958755,123.4,272.376448892262,0.5013063476544699,0.4177552897120583,0.08355105794241166,0.038294234890272005,0.03697897176843183,128.87750687616997,83
1792,39,qxy,0,2639,6,What we know people are doing is that they're receiving fake news via social media and then they're falling on,0,1,1,5337,11,11,0,0.9090909090909091,1.1423769394411973,2130,197.66666666666666,0.4074074074074074,0.4074074074074074,0.0,0.03367003367003367,0.04231025701634064,78.88888888888889,187.06366032799738,0.3855537312362697,0.3855537312362697,0.0,0.03186394473027022,0.04004069922543852,74.65722250302312,91
1792,39,qxy,0,2639,7,There are significant things on there which are false,0,1,1,2738,6,6,0,0.8333333333333334,1.0649290326171093,668,228.16666666666666,0.5,0.5,0.0,0.06944444444444445,0.08874408605142577,55.666666666666664,202.5480792543611,0.44385992532000246,0.44385992532000246,0.0,0.06164721185000035,0.07877988681475544,49.416405018960276,45
1792,39,qxy,0,2639,8,"You know, people saying that people have been assaulted",0,1,1,7226,15,11,4,1.0,1.3054800526157362,1435,516.1428571428571,1.0714285714285714,0.7857142857142857,0.2857142857142857,0.07142857142857142,0.0932485751868383,102.5,500.4350492042507,1.0388217185252921,0.7618025935852142,0.27701912494007785,0.06925478123501946,0.09041073545058452,99.38061107225293,47
1792,39,qxy,0,2639,9,Attacks on religious establishments are being put out there in order to raise fear and to galvanize people to come to Leicester,0,1,1,5719,10,9,1,0.9,0.3891665109324568,5836,168.2058823529412,0.29411764705882354,0.2647058823529412,0.029411764705882353,0.026470588235294117,0.011446073850954612,171.64705882352942,186.09222833906995,0.32539295040928473,0.2928536553683563,0.03253929504092848,0.02928536553683563,0.01266320391927993,189.8993258588586,106
1792,39,qxy,0,2639,10,"The full force of hurricane Fiona has been battering Grand Turk, the main island at the British Caribbean territory of Turks and Caicos",0,1,1,5760,13,11,2,0.8461538461538461,0.8934428785854901,3348,174.54545454545453,0.3939393939393939,0.3333333333333333,0.06060606060606061,0.02564102564102564,0.02707402662380273,101.45454545454545,168.93029831390118,0.381266298277902,0.3226099446966863,0.05865635358121569,0.02481614959205279,0.026203050695464834,98.19073589495507,113
1792,39,qxy,0,2639,11,Uploaded video shows deluges of near horizontal rain blown by winds gusting up to 185 kilometres an hour,0,1,1,8081,20,13,7,0.95,0.9183646518404415,3903,299.2962962962963,0.7407407407407407,0.48148148148148145,0.25925925925925924,0.03518518518518518,0.034013505623720054,144.55555555555554,313.97869660148115,0.7770788184667273,0.5051012320033728,0.27197758646335457,0.03691124387716954,0.03568208592868888,151.64693142378184,87
1792,39,qxy,0,2639,12,A curfew is in place on the islands,0,1,1,2974,6,6,0,1.0,0.803840023381308,545,297.4,0.6,0.6,0.0,0.1,0.0803840023381308,54.5,348.8497019636858,0.703798995219272,0.703798995219272,0.0,0.11729983253654533,0.09429030012880012,63.9284087324172,28
1792,39,qxy,0,2639,13,The far-right Italian party Brothers of Italy has suspended one of its candidates for praising Adolf Hitler on social media days before a general election in which he’s predicted to come top,0,1,0,6052,15,12,3,0.8666666666666667,0.5611329034792394,7386,123.51020408163265,0.30612244897959184,0.24489795918367346,0.061224489795918366,0.017687074829931974,0.01145169190773958,150.73469387755102,129.69544764324203,0.32145269574498186,0.2571621565959855,0.06429053914899638,0.018572822420821176,0.012025178966307348,158.28330738482907,159
1792,39,qxy,0,2640,0,"In a Facebook post in 2014, Calogero Pisano, who had a leadership role, compared the party leader Giorgia Meloni to a great statesman of 70 years ago, adding that he was referring to a German and not the Italian dictator Benito Mussolini",0,1,1,7963,18,13,5,0.8888888888888888,-0.7944859971086435,-8258,130.54098360655738,0.29508196721311475,0.21311475409836064,0.08196721311475409,0.014571948998178506,-0.013024360608338418,-135.37704918032787,140.30001898206189,0.31714182364399274,0.2290468726317725,0.0880949510122202,0.0156613246243947,-0.013998040999036175,-145.4976210917829,196
1801,48,pwt,0,2647,0,I mentioned earlier that there is an alternative account of narrow content due to Ned Block,0,1,1,4787,12,12,0,0.9166666666666666,-0.01479790544669189,-120837,191.48,0.48,0.48,0.0,0.03666666666666667,-0.0005919162178676756,-4833.48,219.59125313223294,0.5504689863352403,0.5504689863352403,0.0,0.042049714233941965,-0.000678815667593768,-5543.085075149285,76
1801,48,pwt,0,2647,1,Block’s theory resembles Fodor’s in accepting the distinction between “narrow content” and “broad content”,0,0,1,5469,10,9,1,0.9,0.6837487170213118,3123,210.34615384615384,0.38461538461538464,0.34615384615384615,0.038461538461538464,0.03461538461538462,0.02629802757774276,120.11538461538461,216.948404427651,0.39668751952395503,0.35701876757155954,0.039668751952395505,0.035701876757155956,0.027123458253287082,123.88551234733116,93
1801,48,pwt,0,2647,2,"Also as in Fodor’s theory, “narrow content” is supposed to be a mentalistic notion, narrow contents depend only on what is inside the speaker’s head and can be described without taking into account the extension of a term or sentence",0,1,1,12429,29,26,3,0.9310344827586207,1.2315737498344332,4194,194.203125,0.453125,0.40625,0.046875,0.014547413793103448,0.01924333984116302,65.53125,222.767801022261,0.5197736124905921,0.4660039284398412,0.0537696840507509,0.016687143326095107,0.022073777137932002,75.17001830294977,194
1801,48,pwt,0,2647,3,"So that “water” has the same narrow content on Earth and on Twin Earth but not the same broad content, as in Fodor’s theory",0,1,1,4739,14,14,0,0.9285714285714286,0.8009853356764332,2892,157.96666666666667,0.4666666666666667,0.4666666666666667,0.0,0.030952380952380953,0.026699511189214438,96.4,148.41101683903608,0.4384372727888806,0.4384372727888806,0.0,0.029080023195180858,0.025084416151275817,90.56861377896018,100
1801,48,pwt,0,2647,4,"Here the resemblance to Fodor’s theory ends; although Block agrees with the dominant computational approach in thinking of the mind or brain as computing with “representations” in a “language of thought,” he does not take a stand on whether this is an innate language (Fodor’s Mentalese) or simply the local natural language (suitably transcribed",0,1,1,15809,30,27,3,0.9,1.0210268811006629,6997,188.20238095238096,0.35714285714285715,0.32142857142857145,0.03571428571428571,0.010714285714285714,0.012155081917865034,83.29761904761905,196.6088768952716,0.37309547136809085,0.3357859242312818,0.03730954713680908,0.011192864141042726,0.012698016849458116,87.01830043875106,293
1801,48,pwt,0,2647,5,"into neuronal terms), nor does he regard narrow content as a sense of “meaning”",0,1,1,3763,12,10,2,0.9166666666666666,0.8367002461426157,2712,188.15,0.6,0.5,0.1,0.04583333333333333,0.041835012307130784,135.6,194.85207527325443,0.6213725493699317,0.5178104578082765,0.10356209156165529,0.04746595863242534,0.04332521375034055,140.43019615760457,66
1801,48,pwt,0,2647,6,"He does, however, sometimes use the expressions “broad meaning” and “narrow meaning,” and also speaks of “two ways of individuating thought contents”, just as Fodor does",0,1,1,7833,20,19,1,0.9,1.5743663854004635,2859,191.0487804878049,0.4878048780487805,0.4634146341463415,0.024390243902439025,0.021951219512195124,0.03839918013171862,69.73170731707317,192.87646514528467,0.4924715055413882,0.46784793026431876,0.024623575277069407,0.02216121774936247,0.03876652920459598,70.39880171714144,144
1801,48,pwt,0,2647,7,"Rather than regarding the notion of “meaning” as ambiguous and taking “narrow content” and “broad content” to be the two senses (or rational reconstructions of the two senses), Block regards meaning as, in effect, the ordered pair of narrow content and broad content",0,1,1,9578,24,24,0,0.9166666666666666,0.8034002438298105,6007,142.955223880597,0.3582089552238806,0.3582089552238806,0.0,0.013681592039800995,0.011991048415370305,89.65671641791045,147.54077362938764,0.36969916131815656,0.36969916131815656,0.0,0.014120454078124034,0.012375683181111808,92.53261925159026,224
1801,48,pwt,0,2647,8,"For Block, narrow content is one of the two factors determining meaning, rather than a kind of meaning (or at least this is his fallback position)",0,1,1,4932,13,13,0,0.9230769230769231,1.0028956931442283,2768,133.2972972972973,0.35135135135135137,0.35135135135135137,0.0,0.02494802494802495,0.027105289003898064,74.8108108108108,137.79329737498117,0.3632021220346219,0.3632021220346219,0.0,0.025789499789440607,0.028019526456105132,77.33411336860257,121
1801,48,pwt,0,2647,9,"Moreover, narrow content is not identified with a function of observable properties, as it was in Fodor’s (former) theory",0,1,1,3625,9,9,0,0.8888888888888888,0.8104701836968103,2423,113.28125,0.28125,0.28125,0.0,0.027777777777777776,0.025327193240525323,75.71875,130.00395442802187,0.32276843857991633,0.32276843857991633,0.0,0.03187836430418926,0.02906602174526638,86.89643629768192,103
1801,48,pwt,0,2647,10,"Rather, it is identified with “conceptual role”",0,1,1,3083,9,6,3,0.8888888888888888,0.7207340277077716,2671,256.9166666666667,0.75,0.5,0.25,0.07407407407407407,0.06006116897564764,222.58333333333334,279.55054276612435,0.8160735922462274,0.5440490614974849,0.27202453074874244,0.08059986096259035,0.06535244522728591,242.1925072099637,41
1801,48,pwt,0,2647,11,What is conceptual role,0,1,1,4664,4,3,1,1.0,0.8535304457573363,518,666.2857142857143,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.12193292082247661,74.0,808.5541708585503,0.6934426851274016,0.5200820138455512,0.1733606712818504,0.1733606712818504,0.1479686110359888,89.8008277239985,20
1801,48,pwt,0,2650,0,Block gives a number of people credit (he even cites Wittgenstein’s remark that for many purposes we can think of meaning as use as representing this approach),0,1,1,6155,16,13,3,0.875,-0.041521918287162125,-92977,157.82051282051282,0.41025641025641024,0.3333333333333333,0.07692307692307693,0.022435897435897436,-0.0010646645714656956,-2384.025641025641,160.46743435797222,0.41713711612145504,0.3389239068486822,0.07821320927277281,0.022812186037892073,-0.0010825208281335947,-2424.0098528515327,133
1801,48,pwt,0,2650,1,"Perhaps the clearest origin of the notion is in the work of Wilfrid Sellars, who describes language as having “language-entry rules” (think of these as rules saying that when the speaker has certain experiences, he is to put certain sentences in the “belief box”), “language-language” rules (rules that when the speaker accepts certain sentences, he is to accept certain other sentences), and “language-exit rules” (rules saying that when the speaker has certain sentences in the belief and desire boxes, he is to perform certain bodily movements, or say certain words and so on)",0,0,1,17818,50,45,5,0.9,0.9104622976853294,13528,126.36879432624113,0.3546099290780142,0.3191489361702128,0.03546099290780142,0.006382978723404256,0.006457179416208009,95.94326241134752,128.41161055393664,0.360342380048088,0.3243081420432792,0.036034238004808795,0.006486162840865584,0.0065615630258396476,97.49423434581068,487
1801,48,pwt,0,2650,2,"The “language-language” rules are not all required to be analytic, there can be material rules of inference, according to Sellars",0,1,1,1921,5,5,0,0.8,0.16232617859301335,6400,53.361111111111114,0.1388888888888889,0.1388888888888889,0.0,0.022222222222222223,0.004509060516472593,177.77777777777777,65.04504935892265,0.16929997230328644,0.16929997230328644,0.0,0.02708799556852583,0.005496363507979098,216.70396454820664,110
1801,48,pwt,0,2650,3,"The important thing (in the Sellars-Block conception) is that (apart from the reference to experiences, Block would no doubt replace this by a reference to outputs from Fodor’s pattern-recognition modules, in the case of the language-entry rules, and to bodily movements in the case of the language-exit rules) the conceptual role of the formulas of a language can be described entirely syntactically",0,1,1,14819,36,33,3,0.8888888888888888,0.8747604622066563,9865,142.4903846153846,0.34615384615384615,0.3173076923076923,0.028846153846153848,0.008547008547008546,0.008411158290448618,94.85576923076923,162.65229061305763,0.39513344099264963,0.3622056542432622,0.03292778674938747,0.00975638125907777,0.009601308652112131,108.27753876090247,339
1801,48,pwt,0,2650,4,"If we had the computational description of the syntactic processes into which words and sentences enter, then we would be in a position to computationally define the relation of similarity of narrow content: words are similar in narrow content if they have similar “conceptual roles” (in the Sellars-Block sense) in their respective languages",0,1,1,9419,23,23,0,0.8695652173913043,1.0243106052603426,6936,97.10309278350516,0.23711340206185566,0.23711340206185566,0.0,0.008964589870013447,0.010559903147013841,71.50515463917526,118.39838300987033,0.28911379225257644,0.28911379225257644,0.0,0.010930578156997219,0.012875753197015196,87.18666361147262,290
1801,48,pwt,0,2650,5,"And if words are similar in narrow content and also have the same reference (or better, the same broad content), then they are similar in meaning",0,1,1,1217,4,4,0,1.0,1.013561320754717,424,32.026315789473685,0.10526315789473684,0.10526315789473684,0.0,0.02631578947368421,0.026672666335650446,11.157894736842104,32.695604340998294,0.10746295592768543,0.10746295592768543,0.0,0.026865738981921357,0.027230073885567696,11.391073328334656,120
1802,50,pwt,0,2652,0,What we have just seen to hold in the case of my (former) account also holds for Lewis’s account,0,1,1,4293,11,11,0,0.9090909090909091,-0.021396689512208675,-97221,186.65217391304347,0.4782608695652174,0.4782608695652174,0.0,0.039525691699604744,-0.0009302908483568989,-4227.0,172.45374994308008,0.44188009535846284,0.44188009535846284,0.0,0.03651901614532751,-0.0008595246547281991,-3905.456795531374,78
1802,50,pwt,0,2652,1,His account too says that to have psychological states is just to be a “model” of a certain theory,0,1,1,4416,9,7,2,0.8888888888888888,1.2700039500672433,1666,157.71428571428572,0.32142857142857145,0.25,0.07142857142857142,0.031746031746031744,0.04535728393097298,59.5,190.3913038457277,0.38802575512036896,0.30179780953806473,0.0862279455823042,0.038323531369912976,0.05475491574785482,71.8278786700594,80
